iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:00:02,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:00:12,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:00:22,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:00:32,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:00:42,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:00:52,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:01:02,00bd 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:01:12,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:01:22,00bd 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:01:32,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:01:42,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:01:52,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:02:02,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:02:12,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:02:22,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:02:32,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:02:42,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:02:52,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:03:02,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:03:12,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:03:22,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:03:32,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:03:42,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:03:52,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:04:02,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:04:12,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:04:22,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:04:32,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:04:42,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:04:52,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:05:02,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:05:12,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:05:22,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:05:32,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:05:42,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:05:52,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:06:02,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:06:12,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:06:22,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:06:32,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:06:42,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:06:52,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:07:02,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:07:12,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:07:22,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:07:32,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:07:42,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:07:52,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:08:02,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:08:12,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:08:22,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:08:32,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:08:42,00bc 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:08:52,00bb 
iHouse_sspf_gateway,000E7B857510001101,MeasuredTemp,2015-04-26 00:09:02,00bb 
